Source,Target
94a50b8f77637320cfc4e470d4744c3bc9ff9e1e,13fe71da009484f240c46f14d9330e932f8de210
c424cc6545f940d687f43ca41cfc3818bb008de8,13fe71da009484f240c46f14d9330e932f8de210
3ed479cb6112973938c10314e73f4aafb225ab46,13fe71da009484f240c46f14d9330e932f8de210
bc6293ab8e89e5dc855d440624de5c7c02e56c3d,13fe71da009484f240c46f14d9330e932f8de210
66695f55cac63ed3d111bbcf2f42370e6ce2af23,13fe71da009484f240c46f14d9330e932f8de210
2c03df8b48bf3fa39054345bafabfeff15bfd11d,b92aa7024b87f50737b372e5df31ef091ab54e62
2c03df8b48bf3fa39054345bafabfeff15bfd11d,424561d8585ff8ebce7d5d07de8dbf7aae5e7270
2c03df8b48bf3fa39054345bafabfeff15bfd11d,020928259a848b91b7c36062e4bbc6df6398c02e
2c03df8b48bf3fa39054345bafabfeff15bfd11d,e0945081b5b87187a53d4329cf77cd8bff635795
2c03df8b48bf3fa39054345bafabfeff15bfd11d,7ffdbc358b63378f07311e883dddacc9faeeaf4b
2c03df8b48bf3fa39054345bafabfeff15bfd11d,f075f89b4f4026748cbf2fb9f989a9934c42ee8f
2c03df8b48bf3fa39054345bafabfeff15bfd11d,995c5f5e62614fcb4d2796ad2faab969da51713e
2c03df8b48bf3fa39054345bafabfeff15bfd11d,d6f2f611da110b5b5061731be3fc4c7f45d8ee23
2c03df8b48bf3fa39054345bafabfeff15bfd11d,8604f376633af8b347e31d84c6150a93b11e34c2
2c03df8b48bf3fa39054345bafabfeff15bfd11d,8ad35df17ae4064dd174690efb04d347428f1117
2c03df8b48bf3fa39054345bafabfeff15bfd11d,6fc6803df5f9ae505cae5b2f178ade4062c768d0
2c03df8b48bf3fa39054345bafabfeff15bfd11d,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd
2c03df8b48bf3fa39054345bafabfeff15bfd11d,e15cf50aa89fee8535703b9f9512fca5bfc43327
2c03df8b48bf3fa39054345bafabfeff15bfd11d,eb42cf88027de515750f230b23b1a057dc782108
2c03df8b48bf3fa39054345bafabfeff15bfd11d,e74f9b7f8eec6ba4704c206b93bc8079af3da4bd
2c03df8b48bf3fa39054345bafabfeff15bfd11d,6bdb186ec4726e00a8051119636d4df3b94043b5
2c03df8b48bf3fa39054345bafabfeff15bfd11d,cbb19236820a96038d000dc629225d36e0b6294a
2c03df8b48bf3fa39054345bafabfeff15bfd11d,71b7178df5d2b112d07e45038cb5637208659ff7
2c03df8b48bf3fa39054345bafabfeff15bfd11d,b034b5769ab94acf9fb8ae48c7edb560a300bb63
2c03df8b48bf3fa39054345bafabfeff15bfd11d,1109b663453e78a59e4f66446d71720ac58cec25
2c03df8b48bf3fa39054345bafabfeff15bfd11d,99c970348b8f70ce23d6641e201904ea49266b6e
2c03df8b48bf3fa39054345bafabfeff15bfd11d,5e83ab70d0cbc003471e87ec306d27d9c80ecb16
2c03df8b48bf3fa39054345bafabfeff15bfd11d,fc26b9c1afe81e1b20195123fe6f3ced9520abb6
2c03df8b48bf3fa39054345bafabfeff15bfd11d,2f4df08d9072fc2ac181b7fced6a245315ce05c8
2c03df8b48bf3fa39054345bafabfeff15bfd11d,b7b915d508987b73b61eccd2b237e7ed099a2d29
2c03df8b48bf3fa39054345bafabfeff15bfd11d,f72c079d9179cfaada1135a7e4c77d48b6309a30
2c03df8b48bf3fa39054345bafabfeff15bfd11d,abd1c342495432171beb7ca8fd9551ef13cbd0ff
2c03df8b48bf3fa39054345bafabfeff15bfd11d,5183230b706b72f6f6c19415c423d93c79ddde53
2c03df8b48bf3fa39054345bafabfeff15bfd11d,0060745e006c5f14ec326904119dca19c6545e51
2c03df8b48bf3fa39054345bafabfeff15bfd11d,b8ef1230a5cc9ea7cd8358f1ae7d1af97813ba14
2c03df8b48bf3fa39054345bafabfeff15bfd11d,d720a95e1501922ea17ee31f299f43b2db5e15ef
2c03df8b48bf3fa39054345bafabfeff15bfd11d,a538b05ebb01a40323997629e171c91aa28b8e2f
2c03df8b48bf3fa39054345bafabfeff15bfd11d,3a9b175324ba11bc0e16c0633912d897b2fac4e2
2c03df8b48bf3fa39054345bafabfeff15bfd11d,ea9d2a2b4ce11aaf85136840c65f3bc9c03ab649
2c03df8b48bf3fa39054345bafabfeff15bfd11d,bc6dff14a130c57a91d5a21339c23471faf1d46f
2c03df8b48bf3fa39054345bafabfeff15bfd11d,23694b6d61668e62bb11f17c1d75dde3b4951948
2c03df8b48bf3fa39054345bafabfeff15bfd11d,4f04da90218f8ddfa3a758188edade8c7bd95ac1
2c03df8b48bf3fa39054345bafabfeff15bfd11d,1bd875676fe49f83d431500cea908da1bdf068da
2c03df8b48bf3fa39054345bafabfeff15bfd11d,5763bd6b3f24a01c3bc7cd15d3c916b4840b759d
2c03df8b48bf3fa39054345bafabfeff15bfd11d,2e9d221c206e9503ceb452302d68d10e293f2a10
2c03df8b48bf3fa39054345bafabfeff15bfd11d,1f711685bfe9e67d6afe0d5a3cb6675c310237d6
2c03df8b48bf3fa39054345bafabfeff15bfd11d,d0be39ee052d246ae99c082a565aba25b811be2d
2c03df8b48bf3fa39054345bafabfeff15bfd11d,a8e8f3c8d4418c8d62e306538c9c1292635e9d27
2c03df8b48bf3fa39054345bafabfeff15bfd11d,1efc5a54a4b3f4675bee194ee5842978e45a5bc2
2c03df8b48bf3fa39054345bafabfeff15bfd11d,b87274e6d9aa4e6ba5148898aa92941617d2b6ed
2c03df8b48bf3fa39054345bafabfeff15bfd11d,4748d22348e72e6e06c2476486afddbc76e5eca7
2c03df8b48bf3fa39054345bafabfeff15bfd11d,7b7908f71188b89adf62ce9126a0466e1a34338f
2c03df8b48bf3fa39054345bafabfeff15bfd11d,5d90f06bb70a0a3dced62413346235c02b1aa086
2c03df8b48bf3fa39054345bafabfeff15bfd11d,75a026ddfdd9c219d69fe8af816f085ea1b3877d
2c03df8b48bf3fa39054345bafabfeff15bfd11d,bf7e1b6997433dcb2121b07cce1de1c61471ff2d
7c9a4ed4cce1c7b5e7c35fcc48041a5b59539888,2c03df8b48bf3fa39054345bafabfeff15bfd11d
a3b7fb8b1c2fe4e8e1c50e13178a101df3a8c98f,2c03df8b48bf3fa39054345bafabfeff15bfd11d
a8814f539909c64d8c23f3abb70d529b900fd56c,2c03df8b48bf3fa39054345bafabfeff15bfd11d
9f329f2af24ae67554527028dfc94d6435b95553,2c03df8b48bf3fa39054345bafabfeff15bfd11d
e575e8bcea016a1786bb47d79d8007769a6b5481,2c03df8b48bf3fa39054345bafabfeff15bfd11d
7859eed15e1debeea46a6d1a473b3be23766dc71,2c03df8b48bf3fa39054345bafabfeff15bfd11d
3fece802945d23e45913d15149121da1a6d8d31b,2c03df8b48bf3fa39054345bafabfeff15bfd11d
a2e3c371727e471d47e27bee02b6ebe960e593fc,2c03df8b48bf3fa39054345bafabfeff15bfd11d
1c772dbcfe7fda9f78f73eb30820102dc210699b,2c03df8b48bf3fa39054345bafabfeff15bfd11d
19a5dca2f39dc77a899a8a7303493a21723056cf,2c03df8b48bf3fa39054345bafabfeff15bfd11d
67f8cf014e16c5b4274a55edc4b921eac9602567,2c03df8b48bf3fa39054345bafabfeff15bfd11d
442b3514778e26ce9c139b520ba5a0f4cac753e5,2c03df8b48bf3fa39054345bafabfeff15bfd11d
8d70e3a5e57e8c1b6c86372c106cad6863c7b597,2c03df8b48bf3fa39054345bafabfeff15bfd11d
e851ed38b5423ff4b890be788f9c0b61e5f9e406,2c03df8b48bf3fa39054345bafabfeff15bfd11d
69b98bb1c2cd660f8d71c104df29478464259d5a,2c03df8b48bf3fa39054345bafabfeff15bfd11d
2e539f4ff2765a4b74dc5b1d30645945780f77f6,2c03df8b48bf3fa39054345bafabfeff15bfd11d
f0abdb900d4c821ba2d0bf5398ec4da551b9c53a,2c03df8b48bf3fa39054345bafabfeff15bfd11d
e28f96ad4e2cd362fb186abfc9f983ce78d823b1,2c03df8b48bf3fa39054345bafabfeff15bfd11d
3cdd10b286245e85f3b47eee1d23041664b6871b,2c03df8b48bf3fa39054345bafabfeff15bfd11d
5f91f5e2bad1dc69e44a315052813d6a54adbff7,2c03df8b48bf3fa39054345bafabfeff15bfd11d
9aba16df99a22983ea1af7abd81ed383c4ad2f46,2c03df8b48bf3fa39054345bafabfeff15bfd11d
ba49e1b5d4ed398e96e1f60b6e3048d77f72cbf9,2c03df8b48bf3fa39054345bafabfeff15bfd11d
f1913f328390d5556fe643c441d171b6488fea25,2c03df8b48bf3fa39054345bafabfeff15bfd11d
0d2651e76a55bb1dc588df7665ab768c454f13e2,2c03df8b48bf3fa39054345bafabfeff15bfd11d
57a51635fe194611d0b88d9704944e8e65292616,2c03df8b48bf3fa39054345bafabfeff15bfd11d
de0748341d113ff55ca90689ca3b2ffab83c1703,2c03df8b48bf3fa39054345bafabfeff15bfd11d
4cdf2a3f43f19e5d0a1a48fb8486d5df4475873f,2c03df8b48bf3fa39054345bafabfeff15bfd11d
bbd17450fdb92b719244994499f6775b7042fdd8,2c03df8b48bf3fa39054345bafabfeff15bfd11d
4c53605b6cd0808f05ebe868664efecb4c135446,2c03df8b48bf3fa39054345bafabfeff15bfd11d
7dbc9ab8b085f0ffb88b8ecea4d69abad1bd7956,2c03df8b48bf3fa39054345bafabfeff15bfd11d
c2151ce5face532a90b6cbed17de3fa92a32fd1c,2c03df8b48bf3fa39054345bafabfeff15bfd11d
c8da8c8d43b24282a301a7bf6a323f78e86354c5,2c03df8b48bf3fa39054345bafabfeff15bfd11d
cd5d01b9da1236dbb6ca13822584981b86ae3849,2c03df8b48bf3fa39054345bafabfeff15bfd11d
14200c4d49f81b22edaf9799ad1a2f6699969e10,2c03df8b48bf3fa39054345bafabfeff15bfd11d
4115f126c43ebe736dfad73e20bf2da05ad5b3b2,2c03df8b48bf3fa39054345bafabfeff15bfd11d
5ebbdf6615786c2115649e1285af82137b996ef1,2c03df8b48bf3fa39054345bafabfeff15bfd11d
e135345fcb1faf33e7eaa93d85f0d3d57b35198a,2c03df8b48bf3fa39054345bafabfeff15bfd11d
7192ed949246769f58efee78239fab62bba756c0,2c03df8b48bf3fa39054345bafabfeff15bfd11d
4daddc223c0958d71efbd96b7c11987528f33042,2c03df8b48bf3fa39054345bafabfeff15bfd11d
01b19118e185bbe3e628d126cf8d73bebee112df,2c03df8b48bf3fa39054345bafabfeff15bfd11d
61d4848d0dbc05a0b87c46582f042ea77cf92be2,2c03df8b48bf3fa39054345bafabfeff15bfd11d
14c91c87556939b7cc4c7d31ba06b340d9dd5c0e,2c03df8b48bf3fa39054345bafabfeff15bfd11d
32aed2fbc7b43937e081f16fbbc60c24f2068a4d,2c03df8b48bf3fa39054345bafabfeff15bfd11d
09cbb09fdff6f27480030e933e3f4bf6ea7f3ace,2c03df8b48bf3fa39054345bafabfeff15bfd11d
e8dacf9450a207ad181af91b39a44bd5ed53415e,2c03df8b48bf3fa39054345bafabfeff15bfd11d
c53e6edc68f6080c6f8087d9b0142b576e2968c3,2c03df8b48bf3fa39054345bafabfeff15bfd11d
7bd9ea18f30a2a502ad428a3e9d8e79d6c256bed,2c03df8b48bf3fa39054345bafabfeff15bfd11d
3c5fe71a5795384e4f6a49934ed5fd1ee70251b4,2c03df8b48bf3fa39054345bafabfeff15bfd11d
7934700dfbb7002a384bcb04286c141d032c298a,2c03df8b48bf3fa39054345bafabfeff15bfd11d
a6e6a3545aff4c37b257a2f51a57e81034efe640,2c03df8b48bf3fa39054345bafabfeff15bfd11d
23ffaa0fe06eae05817f527a47ac3291077f9e58,1121ff5cdeaa470521b8dff084ba1424dd613cc1
23ffaa0fe06eae05817f527a47ac3291077f9e58,382bebe4df1ce90b2093f2167fee6da4d3c5dfed
23ffaa0fe06eae05817f527a47ac3291077f9e58,efb5032e6199c80f83309fd866b25be9545831fd
23ffaa0fe06eae05817f527a47ac3291077f9e58,5aa26299435bdf7db874ef1640a6c3b5a4a2c394
23ffaa0fe06eae05817f527a47ac3291077f9e58,995c5f5e62614fcb4d2796ad2faab969da51713e
23ffaa0fe06eae05817f527a47ac3291077f9e58,d6f2f611da110b5b5061731be3fc4c7f45d8ee23
23ffaa0fe06eae05817f527a47ac3291077f9e58,6fc6803df5f9ae505cae5b2f178ade4062c768d0
23ffaa0fe06eae05817f527a47ac3291077f9e58,fb91db6aa4f710814f8aec28a7f3ecbc4e5ad4fd
23ffaa0fe06eae05817f527a47ac3291077f9e58,e15cf50aa89fee8535703b9f9512fca5bfc43327
23ffaa0fe06eae05817f527a47ac3291077f9e58,0504945cc2d03550fecb6ff02e637f9421107c25
23ffaa0fe06eae05817f527a47ac3291077f9e58,eb42cf88027de515750f230b23b1a057dc782108
23ffaa0fe06eae05817f527a47ac3291077f9e58,e74f9b7f8eec6ba4704c206b93bc8079af3da4bd
23ffaa0fe06eae05817f527a47ac3291077f9e58,6d4c9c923e9f145d1c01a2de2afc38ec23c44253
23ffaa0fe06eae05817f527a47ac3291077f9e58,2a002ce457f7ab3088fbd2691734f1ce79f750c4
23ffaa0fe06eae05817f527a47ac3291077f9e58,67fc0ec1d26f334b05fe66d2b7e0767b60fb73b6
23ffaa0fe06eae05817f527a47ac3291077f9e58,b2180fc4f5cb46b5b5394487842399c501381d67
23ffaa0fe06eae05817f527a47ac3291077f9e58,2f4df08d9072fc2ac181b7fced6a245315ce05c8
23ffaa0fe06eae05817f527a47ac3291077f9e58,aa7bfd2304201afbb19971ebde87b17e40242e91
23ffaa0fe06eae05817f527a47ac3291077f9e58,abd1c342495432171beb7ca8fd9551ef13cbd0ff
23ffaa0fe06eae05817f527a47ac3291077f9e58,84069287da0a6b488b8c933f3cb5be759cb6237e
23ffaa0fe06eae05817f527a47ac3291077f9e58,8f9f992fddfccd5cd85d3254c0b5f54334d7fa63
c8f81b7ff5c1f6102459239b6900e4fb33efb1a3,23ffaa0fe06eae05817f527a47ac3291077f9e58
69b98bb1c2cd660f8d71c104df29478464259d5a,23ffaa0fe06eae05817f527a47ac3291077f9e58
2cabfa22805d3352ae7346fb38fb69554dfaa8c7,23ffaa0fe06eae05817f527a47ac3291077f9e58
ba49e1b5d4ed398e96e1f60b6e3048d77f72cbf9,23ffaa0fe06eae05817f527a47ac3291077f9e58
4c53605b6cd0808f05ebe868664efecb4c135446,23ffaa0fe06eae05817f527a47ac3291077f9e58
61d4848d0dbc05a0b87c46582f042ea77cf92be2,23ffaa0fe06eae05817f527a47ac3291077f9e58
7934700dfbb7002a384bcb04286c141d032c298a,23ffaa0fe06eae05817f527a47ac3291077f9e58
0ce894c9ac998251a6361721ce2ef2927bdd5485,23ffaa0fe06eae05817f527a47ac3291077f9e58
a2bd261bc3264d838cc1b55cb6f95e064ec766d5,23ffaa0fe06eae05817f527a47ac3291077f9e58
c164bf5fc2400e6c64482f2e9a6459123cc905f2,23ffaa0fe06eae05817f527a47ac3291077f9e58
73b5a8dc851f5e045b2f9ebe73078f04428834fa,23ffaa0fe06eae05817f527a47ac3291077f9e58
78099297e81e9f600608fdc610f4005b67f233a8,23ffaa0fe06eae05817f527a47ac3291077f9e58
768d100ed1d9346b56198f2660e7fac4d0bb389b,23ffaa0fe06eae05817f527a47ac3291077f9e58
2fdeb4024cb611c3d5f1c6cb21c031f2cd0029cf,23ffaa0fe06eae05817f527a47ac3291077f9e58
14e2cdb57511c2febc28235b061cb899f0280ba2,23ffaa0fe06eae05817f527a47ac3291077f9e58
67148c2aef711f5355b9c0f2bb2aa0253fc83cca,23ffaa0fe06eae05817f527a47ac3291077f9e58
dd0dc6eccb86ba8742e50a1bcfc18e46adfc9c79,23ffaa0fe06eae05817f527a47ac3291077f9e58
62b8107ced2e1b6a4b4fbc8facdc42a713eb02bc,23ffaa0fe06eae05817f527a47ac3291077f9e58
9f3b21268d2d4b1af599be4601679d5e1833f1c0,23ffaa0fe06eae05817f527a47ac3291077f9e58
2a275f1ed1a7c243e5cc469d28fa09ec2c3d3c9d,23ffaa0fe06eae05817f527a47ac3291077f9e58
551d559a33b8f4e879e183b49d1885dcaba8a2bc,23ffaa0fe06eae05817f527a47ac3291077f9e58
d54fdd519dda2ca805ed79eec630be32769062ee,23ffaa0fe06eae05817f527a47ac3291077f9e58
ca3f25b5daa12d30d00768fec04f1cd2c7b262a4,23ffaa0fe06eae05817f527a47ac3291077f9e58
2a9e8eb33785467d6e00b9d545e3d0f01b775bd3,23ffaa0fe06eae05817f527a47ac3291077f9e58
23b415a09370564e224937023592910815659abb,23ffaa0fe06eae05817f527a47ac3291077f9e58
a0f0e6eab6a0761b8e86c1c32817ac9a76689711,23ffaa0fe06eae05817f527a47ac3291077f9e58
772d118272b1b2751976092daf65fd7b38215e50,23ffaa0fe06eae05817f527a47ac3291077f9e58
9956ae6b7be8a8bfdcc268de66b7842a8703f903,23ffaa0fe06eae05817f527a47ac3291077f9e58
d647122d65fd9c0378dec3860c6df2b31d0c68d6,23ffaa0fe06eae05817f527a47ac3291077f9e58
6e21ac3f8c5598fcbcf924d21213cd9fec7d6866,23ffaa0fe06eae05817f527a47ac3291077f9e58
36b35ba1e37cb144a64bf027aa8de9de80b81489,23ffaa0fe06eae05817f527a47ac3291077f9e58
03dd5b23b5fa12b5e74a4c1176d8d038140fa14f,23ffaa0fe06eae05817f527a47ac3291077f9e58
8fbfde972b67faff2b65ab434d4fab79c4a2f435,23ffaa0fe06eae05817f527a47ac3291077f9e58
79de2bd7486f2da224e81214812685442bb6b6d1,23ffaa0fe06eae05817f527a47ac3291077f9e58
1bdc2f0ef16a601f926e773ca69eb346a5347fff,23ffaa0fe06eae05817f527a47ac3291077f9e58
df99eaf0a74f50eedbb638cbbc265b767102f597,23ffaa0fe06eae05817f527a47ac3291077f9e58
550bcd338981ab5e2dc1633608ec44de7b810f41,23ffaa0fe06eae05817f527a47ac3291077f9e58
2f0b7b52af0dd2627b4b0f0ff3c38e4459ae239a,23ffaa0fe06eae05817f527a47ac3291077f9e58
e2938d6369db120700e4ee3e41da196d624871ca,23ffaa0fe06eae05817f527a47ac3291077f9e58
f885f18ea90e19e6c2d2a6a6f3d4112a901d2a08,23ffaa0fe06eae05817f527a47ac3291077f9e58
eae0afbec3199130489c29eb86dc30256865de48,23ffaa0fe06eae05817f527a47ac3291077f9e58
c5a91ad896c1bcae9cdcf495d473517c184c0ba5,23ffaa0fe06eae05817f527a47ac3291077f9e58
4a8dbe44dda8b68dea9a6f1645497b829392b369,23ffaa0fe06eae05817f527a47ac3291077f9e58
09e891b4898b45a8675b6bd77a7f7644eb2fd3ff,23ffaa0fe06eae05817f527a47ac3291077f9e58
5fcc548fd81a9d93c6877f182d1d790545018fc8,23ffaa0fe06eae05817f527a47ac3291077f9e58
c52acf860eec23dc582e23be1fdd41b5fef5b279,23ffaa0fe06eae05817f527a47ac3291077f9e58
224e7e9272ea3b13b082dfd0ec9f524f4b1558cd,23ffaa0fe06eae05817f527a47ac3291077f9e58
8a072ad2a0cd7629dbe6b3cbf47adb04473fbc4f,23ffaa0fe06eae05817f527a47ac3291077f9e58
9c72300b01acff44ec29fc5ea3a3538a8c695e0b,23ffaa0fe06eae05817f527a47ac3291077f9e58
feabf0449f0af128bbe2a74014c0fb3b52390fb3,23ffaa0fe06eae05817f527a47ac3291077f9e58
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,1121ff5cdeaa470521b8dff084ba1424dd613cc1
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,5b791cd374c7109693aaddee2c12d659ae4e3ec0
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,f9c990b1b5724e50e5632b94fdb7484ece8a6ce7
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,e837b79de602c69395498c1fbbe39bbb4e6f75ad
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,c9d7afd65b2127e6f0651bc7e13eeec1897ac8dd
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,e0945081b5b87187a53d4329cf77cd8bff635795
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,a7976c2bacfbb194ddbe7fd10c2e50a545cf4081
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,d38e8631bba0720becdaf7b89f79d9f9dca45d82
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,47570e7f63e296f224a0e7f9a0d08b0de3cbaf40
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,a6cb366736791bcccc5c8639de5a8f9636bf87e8
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,ac3ee98020251797c2b401e1389461df88e52e62
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,d4dc1012d780e8e2547237eb5a6dc7b1bf47d2f0
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,c1126fbffd6b8547a44c58b192b36b08b18299de
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,0d0b3ff23fbf1ec7a0dfebd923a3ef224306491a
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,cea967b59209c6be22829699f05b8b1ac4dc092d
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,0fa553cfa0cf3cbdf7a913aa2ae789a757dfb32f
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,0b544dfe355a5070b60986319a3f51fb45d1348e
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,c0b624c46b51920dfec5aa02cc86323c0beb0df5
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,944a1cfd79dbfb6fef460360a0765ba790f4027a
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,abd1c342495432171beb7ca8fd9551ef13cbd0ff
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,2a84e524a859450d0816e22ea6b981d448a7b5cc
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,6658bbf68995731b2083195054ff45b4eca38b3a
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,bd5fc28c7356915ec71abafbe86b7596c60720aa
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,aeed631d6a84100b5e9a021ec1914095c66de415
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,18b8ef71bc01b8658b4ef2c8b9a9e4e6e5c2a07b
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,72d531724d9305263f2c844daa80e5581fb2d36b
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,ed9215b146bfd3a1db72a23fe5de8e2a3ae4c6c8
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,2e9d221c206e9503ceb452302d68d10e293f2a10
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,225331d1700a9544545cc7c54a63c1b485269ce7
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,bcd857d75841aa3e92cd4284a8818aba9f6c0c3f
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,4e8930ae948262a89acf2e43c8e8b6e902c312c4
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,e4351041d25c272a008bcd5765868dc3a28fe470
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,a19a5e29b3eaf0223d0611451ce17b1a07c89aae
5e4eb58d5b47ac1c73f4cf189497170e75ae6237,4b030084ce9df0666fe7c63222039a0dc7aa4be5
dc0f6d9c44f2cccabdff89743a373b24473aa9a0,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
5869f102c14c5ef3af755618b3c818c6384d4e55,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
7b8e3fde7b883f059702cddcca57278abca43622,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
c2a5d58b0ebf29fb3731be5355970125cb3a8cbb,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
76ad5ac92ece102c11273df940c355c7186006d5,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
83eec4161f84925073f8ae9de47fcef755e4ba27,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
d7260db07abc181866ddc52dd1fedc52bb975228,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
9a84971d33a8e43eabe64a779b9c72c93483ec43,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
d306f838c733a5bc8629814d78aba790905ecbe1,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
ba57e011a0f68c7002c327743a3d1abb8dbf672f,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
38ee869417c8f1c4e72cab9081963468e9435abb,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
6e70ea891de86cc81c7ae421806ad0446180a7cf,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
6423ec3669db5f497bbd94e93822b152cf8c15bd,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
d13663b0f47163a979bfcceec13e7913d6376231,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
6242e10282d7c567af87ca3846bb1f4a1d104ad8,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
c4f0fe86c4b309bbfb4f442b0e015fcb06728fd7,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
b2554110b745bcc983b5415f125bb58e7e19cda9,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
c0774607d25af20c2bfc98995d5ddec940df4a17,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
fa52590837ae80fc76ae57c03a09e64507586b65,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
971e12c749fd90e3bf4b095c81936ae6c6272e7b,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
bc14d6b8ce6f5d1dde81b125953211789cce0424,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
891c2c36b1387e3a62177fb279f52dfb65c166d8,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
b72b981bd59ffb1536c7a9e92e43b882f36d3e5c,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
e62e0494084d2ce854b39cb118e5eabe1cb21a15,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
406d4614a2a265a8a3b91bd47dc584cf4bd41b2c,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
ffb127811ec6843b51b9e5f19f37223de531e3d5,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
ce78d5b8ad3b93552dddbd2f6f743c910468cf99,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
a7f0f0c3d2b1dcdac04e9801c9bae40c95567023,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
02f4516502bc0d05fb8971687f37c5f319ca2704,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
3fd5bc3077d04965eaa3498372c39bbdd09d55e4,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
866dec836ea1733952b7b99a0a57e290ff54a114,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
5c194eaad1291ffb80872a666c05fbc6951d2d51,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
c75398ec6b6824a81f9b9e0a6665986c6f1f55d8,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
0d940f5f5198ee26c0e626316d45ffe97fedb2e4,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
87d18b630d99dbf58cb6f30313d2302c81308223,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
d9e76ae6480114d81da2e9eb98f848df120be057,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
53310cd49893559b93f7ca2bb65f8749092a8ec6,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
dbb30953d9303658586083bbd4c196f9c0895f88,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
110c3616d6e9d573489d66d64de93c1dd8e9742e,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
42c8f34a4dbeb78f10ee8d2698d493f2dcc2b3a7,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
b0a4098efda1b4a7e4397395a1616a7ccef57fa7,5e4eb58d5b47ac1c73f4cf189497170e75ae6237
